technology,parameter,year,value,unit,currency_year,financial_case,scenario,source,further description
Coal-IGCC,discount rate,2040,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2040,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2040,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2040,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2045,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2045,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2045,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2045,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2045,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2045,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2050,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2050,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2050,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2050,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2050,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC,discount rate,2050,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2025,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2025,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2025,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2025,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2025,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2025,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2030,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2030,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2030,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2030,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2030,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2030,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2035,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2035,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2035,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2035,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2035,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2035,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2040,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2040,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2040,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2040,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2040,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2040,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2045,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2045,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2045,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2045,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2045,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2045,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2050,0.0536,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2050,0.0536,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2050,0.0536,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2050,0.0536,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2050,0.0536,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
Coal-IGCC-90%-CCS,discount rate,2050,0.0536,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2025,0.0526,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2025,0.0526,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2025,0.0526,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2025,0.0416,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2025,0.0416,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2025,0.0416,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2030,0.0526,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2030,0.0526,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2030,0.0526,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2030,0.0416,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2030,0.0416,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2030,0.0416,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2035,0.0526,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2035,0.0526,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2035,0.0526,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2035,0.0416,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2035,0.0416,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2035,0.0416,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2040,0.0526,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2040,0.0526,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2040,0.0526,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2040,0.0416,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2040,0.0416,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2040,0.0416,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2045,0.0526,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2045,0.0526,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2045,0.0526,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2045,0.0416,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2045,0.0416,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2045,0.0416,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2050,0.0526,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2050,0.0526,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2050,0.0526,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2050,0.0416,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2050,0.0416,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
csp-tower,discount rate,2050,0.0416,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2025,0.0515,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2025,0.0515,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2025,0.0515,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2025,0.0401,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2025,0.0401,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2025,0.0401,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2030,0.0515,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2030,0.0515,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2030,0.0515,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2030,0.0401,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2030,0.0401,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2030,0.0401,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2035,0.0515,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2035,0.0515,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2035,0.0515,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2035,0.0401,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2035,0.0401,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2035,0.0401,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2040,0.0515,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2040,0.0515,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2040,0.0515,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2040,0.0401,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2040,0.0401,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2040,0.0401,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2045,0.0515,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2045,0.0515,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2045,0.0515,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2045,0.0401,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2045,0.0401,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2045,0.0401,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2050,0.0515,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2050,0.0515,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2050,0.0515,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2050,0.0401,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2050,0.0401,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
geothermal,discount rate,2050,0.0401,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2025,0.0482,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2025,0.0482,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2025,0.0482,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2025,0.0384,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2025,0.0384,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2025,0.0384,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2030,0.0482,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2030,0.0482,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2030,0.0482,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2030,0.0384,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2030,0.0384,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2030,0.0384,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2035,0.0482,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2035,0.0482,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2035,0.0482,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2035,0.0384,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2035,0.0384,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2035,0.0384,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2040,0.0482,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2040,0.0482,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2040,0.0482,per unit,2022,Market,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2040,0.0384,per unit,2022,R&D,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2040,0.0384,per unit,2022,R&D,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2040,0.0384,per unit,2022,R&D,Conservative,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2045,0.0482,per unit,2022,Market,Advanced,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
hydro,discount rate,2045,0.0482,per unit,2022,Market,Moderate,"NREL, NREL ATB 2024",Meaning of scenario and financial case: https://atb.nrel.gov/electricity/2024/definitions#scenarios
